./scripts/with-fastdds.sh bash -c 'cd interop/fastdds/shapes && ./shapes_sub 40'
[shapes_sub] matched change: 1 total: 1
[shapes_sub] 96: color=BLUE x=144 y=238 size=30
[shapes_sub] 97: color=BLUE x=141 y=236 size=30
[shapes_sub] 98: color=BLUE x=138 y=234 size=30
[shapes_sub] 99: color=BLUE x=135 y=232 size=30
[shapes_sub] 100: color=BLUE x=132 y=230 size=30
[shapes_sub] 101: color=BLUE x=129 y=228 size=30
[shapes_sub] 102: color=BLUE x=126 y=226 size=30
[shapes_sub] 103: color=BLUE x=123 y=224 size=30
[shapes_sub] 104: color=BLUE x=120 y=222 size=30
[shapes_sub] 105: color=BLUE x=117 y=220 size=30
[shapes_sub] 106: color=BLUE x=114 y=218 size=30
[shapes_sub] 107: color=BLUE x=111 y=216 size=30
[shapes_sub] 108: color=BLUE x=108 y=214 size=30
[shapes_sub] 109: color=BLUE x=105 y=212 size=30
[shapes_sub] 110: color=BLUE x=102 y=210 size=30
[shapes_sub] 111: color=BLUE x=99 y=208 size=30
[shapes_sub] 112: color=BLUE x=96 y=206 size=30
[shapes_sub] 113: color=BLUE x=93 y=204 size=30
[shapes_sub] 114: color=BLUE x=90 y=202 size=30
[shapes_sub] 115: color=BLUE x=87 y=200 size=30
[shapes_sub] 116: color=BLUE x=84 y=198 size=30
[shapes_sub] 117: color=BLUE x=81 y=196 size=30
[shapes_sub] 118: color=BLUE x=78 y=194 size=30
[shapes_sub] 119: color=BLUE x=75 y=192 size=30
[shapes_sub] 120: color=BLUE x=72 y=190 size=30
[shapes_sub] 121: color=BLUE x=69 y=188 size=30
[shapes_sub] 122: color=BLUE x=66 y=186 size=30
[shapes_sub] 123: color=BLUE x=63 y=184 size=30
[shapes_sub] 124: color=BLUE x=60 y=182 size=30
[shapes_sub] 125: color=BLUE x=57 y=180 size=30
[shapes_sub] 126: color=BLUE x=54 y=178 size=30
[shapes_sub] 127: color=BLUE x=51 y=176 size=30
[shapes_sub] 128: color=BLUE x=48 y=174 size=30
[shapes_sub] 129: color=BLUE x=45 y=172 size=30
[shapes_sub] 130: color=BLUE x=42 y=170 size=30
[shapes_sub] 131: color=BLUE x=39 y=168 size=30
[shapes_sub] 132: color=BLUE x=36 y=166 size=30
[shapes_sub] 133: color=BLUE x=33 y=164 size=30
[shapes_sub] 134: color=BLUE x=30 y=162 size=30
[shapes_sub] 135: color=BLUE x=27 y=160 size=30
[shapes_sub] 136: color=BLUE x=24 y=158 size=30
[shapes_sub] 137: color=BLUE x=21 y=156 size=30
[shapes_sub] 138: color=BLUE x=18 y=154 size=30
[shapes_sub] 139: color=BLUE x=15 y=152 size=30
[shapes_sub] 140: color=BLUE x=12 y=150 size=30
[shapes_sub] 141: color=BLUE x=9 y=148 size=30
[shapes_sub] 142: color=BLUE x=6 y=146 size=30
[shapes_sub] 143: color=BLUE x=3 y=144 size=30
[shapes_sub] 144: color=BLUE x=0 y=142 size=30
[shapes_sub] 145: color=BLUE x=3 y=140 size=30
[shapes_sub] 146: color=BLUE x=6 y=138 size=30
[shapes_sub] 147: color=BLUE x=9 y=136 size=30
[shapes_sub] 148: color=BLUE x=12 y=134 size=30
[shapes_sub] 149: color=BLUE x=15 y=132 size=30
[shapes_sub] 150: color=BLUE x=18 y=130 size=30
[shapes_sub] 151: color=BLUE x=21 y=128 size=30
[shapes_sub] 152: color=BLUE x=24 y=126 size=30
[shapes_sub] 153: color=BLUE x=27 y=124 size=30
[shapes_sub] 154: color=BLUE x=30 y=122 size=30
[shapes_sub] 155: color=BLUE x=33 y=120 size=30
[shapes_sub] 156: color=BLUE x=36 y=118 size=30
[shapes_sub] 157: color=BLUE x=39 y=116 size=30
[shapes_sub] 158: color=BLUE x=42 y=114 size=30
[shapes_sub] 159: color=BLUE x=45 y=112 size=30
[shapes_sub] 160: color=BLUE x=48 y=110 size=30
[shapes_sub] 161: color=BLUE x=51 y=108 size=30
[shapes_sub] 162: color=BLUE x=54 y=106 size=30
[shapes_sub] 163: color=BLUE x=57 y=104 size=30
[shapes_sub] 164: color=BLUE x=60 y=102 size=30
[shapes_sub] 165: color=BLUE x=63 y=100 size=30
[shapes_sub] 166: color=BLUE x=66 y=98 size=30
[shapes_sub] 167: color=BLUE x=69 y=96 size=30
[shapes_sub] 168: color=BLUE x=72 y=94 size=30
[shapes_sub] 169: color=BLUE x=75 y=92 size=30
[shapes_sub] 170: color=BLUE x=78 y=90 size=30
[shapes_sub] 171: color=BLUE x=81 y=88 size=30
[shapes_sub] 172: color=BLUE x=84 y=86 size=30
[shapes_sub] 173: color=BLUE x=87 y=84 size=30
[shapes_sub] 174: color=BLUE x=90 y=82 size=30
[shapes_sub] 175: color=BLUE x=93 y=80 size=30
[shapes_sub] 176: color=BLUE x=96 y=78 size=30
[shapes_sub] 177: color=BLUE x=99 y=76 size=30
[shapes_sub] 178: color=BLUE x=102 y=74 size=30
[shapes_sub] 179: color=BLUE x=105 y=72 size=30
[shapes_sub] 180: color=BLUE x=108 y=70 size=30
[shapes_sub] 181: color=BLUE x=111 y=68 size=30
[shapes_sub] 182: color=BLUE x=114 y=66 size=30
[shapes_sub] 183: color=BLUE x=117 y=64 size=30
[shapes_sub] 184: color=BLUE x=120 y=62 size=30
[shapes_sub] 185: color=BLUE x=123 y=60 size=30
[shapes_sub] 186: color=BLUE x=126 y=58 size=30
[shapes_sub] 187: color=BLUE x=129 y=56 size=30
[shapes_sub] 188: color=BLUE x=132 y=54 size=30
[shapes_sub] 189: color=BLUE x=135 y=52 size=30
[shapes_sub] 190: color=BLUE x=138 y=50 size=30
[shapes_sub] 191: color=BLUE x=141 y=48 size=30
[shapes_sub] 192: color=BLUE x=144 y=46 size=30
[shapes_sub] 193: color=BLUE x=147 y=44 size=30
[shapes_sub] 194: color=BLUE x=150 y=42 size=30
[shapes_sub] 195: color=BLUE x=153 y=40 size=30
[shapes_sub] 196: color=BLUE x=156 y=38 size=30
[shapes_sub] 197: color=BLUE x=159 y=36 size=30
[shapes_sub] 198: color=BLUE x=162 y=34 size=30
[shapes_sub] 199: color=BLUE x=165 y=32 size=30
[shapes_sub] 200: color=BLUE x=168 y=30 size=30
[shapes_sub] 201: color=BLUE x=171 y=28 size=30
[shapes_sub] 202: color=BLUE x=174 y=26 size=30
[shapes_sub] 203: color=BLUE x=177 y=24 size=30
[shapes_sub] 204: color=BLUE x=180 y=22 size=30
[shapes_sub] 205: color=BLUE x=183 y=20 size=30
[shapes_sub] 206: color=BLUE x=186 y=18 size=30
[shapes_sub] 207: color=BLUE x=189 y=16 size=30
[shapes_sub] 208: color=BLUE x=192 y=14 size=30
[shapes_sub] 209: color=BLUE x=195 y=12 size=30
[shapes_sub] 210: color=BLUE x=198 y=10 size=30
[shapes_sub] 211: color=BLUE x=201 y=8 size=30
[shapes_sub] 212: color=BLUE x=204 y=6 size=30
[shapes_sub] 213: color=BLUE x=207 y=4 size=30
[shapes_sub] 214: color=BLUE x=210 y=2 size=30
[shapes_sub] 215: color=BLUE x=213 y=0 size=30
[shapes_sub] 216: color=BLUE x=216 y=2 size=30
[shapes_sub] 217: color=BLUE x=219 y=4 size=30
[shapes_sub] 218: color=BLUE x=222 y=6 size=30
[shapes_sub] 219: color=BLUE x=225 y=8 size=30
[shapes_sub] 220: color=BLUE x=228 y=10 size=30
[shapes_sub] 221: color=BLUE x=231 y=12 size=30
[shapes_sub] 222: color=BLUE x=234 y=14 size=30
[shapes_sub] 223: color=BLUE x=237 y=16 size=30
[shapes_sub] 224: color=BLUE x=240 y=18 size=30
[shapes_sub] 225: color=BLUE x=237 y=20 size=30
[shapes_sub] 226: color=BLUE x=234 y=22 size=30
[shapes_sub] 227: color=BLUE x=231 y=24 size=30
[shapes_sub] 228: color=BLUE x=228 y=26 size=30
[shapes_sub] 229: color=BLUE x=225 y=28 size=30
[shapes_sub] 230: color=BLUE x=222 y=30 size=30
[shapes_sub] 231: color=BLUE x=219 y=32 size=30
[shapes_sub] 232: color=BLUE x=216 y=34 size=30
[shapes_sub] 233: color=BLUE x=213 y=36 size=30
[shapes_sub] 234: color=BLUE x=210 y=38 size=30
[shapes_sub] 235: color=BLUE x=207 y=40 size=30
[shapes_sub] 236: color=BLUE x=204 y=42 size=30
[shapes_sub] 237: color=BLUE x=201 y=44 size=30
[shapes_sub] 238: color=BLUE x=198 y=46 size=30
[shapes_sub] 239: color=BLUE x=195 y=48 size=30
[shapes_sub] 240: color=BLUE x=192 y=50 size=30
[shapes_sub] 241: color=BLUE x=189 y=52 size=30
[shapes_sub] 242: color=BLUE x=186 y=54 size=30
[shapes_sub] 243: color=BLUE x=183 y=56 size=30
[shapes_sub] 244: color=BLUE x=180 y=58 size=30
[shapes_sub] 245: color=BLUE x=177 y=60 size=30
[shapes_sub] 246: color=BLUE x=174 y=62 size=30
[shapes_sub] 247: color=BLUE x=171 y=64 size=30
[shapes_sub] 248: color=BLUE x=168 y=66 size=30
[shapes_sub] 249: color=BLUE x=165 y=68 size=30
[shapes_sub] 250: color=BLUE x=162 y=70 size=30
[shapes_sub] done, received 250
