[sub] Square/ShapeType[tagged] domain=7 (multicast 239.255.0.1). Ctrl-C to stop.
[sub] Square GREEN x=3 y=180 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=305
[sub] Square GREEN x=6 y=182 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=306
[sub] Square GREEN x=9 y=184 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=307
[sub] Square GREEN x=12 y=186 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=308
[sub] Square GREEN x=15 y=188 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=309
[sub] Square GREEN x=18 y=190 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=310
[sub] Square GREEN x=21 y=192 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=311
[sub] Square GREEN x=24 y=194 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=312
[sub] Square GREEN x=27 y=196 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=313
[sub] Square GREEN x=30 y=198 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=314
[sub] Square GREEN x=33 y=200 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=315
[sub] Square GREEN x=36 y=202 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=316
[sub] Square GREEN x=39 y=204 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=317
[sub] Square GREEN x=42 y=206 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=318
[sub] Square GREEN x=45 y=208 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=319
[sub] Square GREEN x=48 y=210 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=320
[sub] Square GREEN x=51 y=212 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=321
[sub] Square GREEN x=54 y=214 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=322
[sub] Square GREEN x=57 y=216 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=323
[sub] Square GREEN x=60 y=218 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=324
[sub] Square GREEN x=63 y=220 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=325
[sub] Square GREEN x=66 y=222 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=326
[sub] Square GREEN x=69 y=224 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=327
[sub] Square GREEN x=72 y=226 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=328
[sub] Square GREEN x=75 y=228 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=329
[sub] Square GREEN x=78 y=230 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=330
[sub] Square GREEN x=81 y=232 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=331
[sub] Square GREEN x=84 y=234 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=332
[sub] Square GREEN x=87 y=236 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=333
[sub] Square GREEN x=90 y=238 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=334
[sub] Square GREEN x=93 y=240 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=335
[sub] Square GREEN x=96 y=238 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=336
[sub] Square GREEN x=99 y=236 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=337
[sub] Square GREEN x=102 y=234 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=338
[sub] Square GREEN x=105 y=232 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=339
[sub] Square GREEN x=108 y=230 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=340
[sub] Square GREEN x=111 y=228 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=341
[sub] Square GREEN x=114 y=226 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=342
[sub] Square GREEN x=117 y=224 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=343
[sub] Square GREEN x=120 y=222 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=344
[sub] Square GREEN x=123 y=220 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=345
[sub] Square GREEN x=126 y=218 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=346
[sub] Square GREEN x=129 y=216 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=347
[sub] Square GREEN x=132 y=214 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=348
[sub] Square GREEN x=135 y=212 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=349
[sub] Square GREEN x=138 y=210 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=350
[sub] Square GREEN x=141 y=208 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=351
[sub] Square GREEN x=144 y=206 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=352
[sub] Square GREEN x=147 y=204 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=353
[sub] Square GREEN x=150 y=202 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=354
[sub] Square GREEN x=153 y=200 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=355
[sub] Square GREEN x=156 y=198 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=356
[sub] Square GREEN x=159 y=196 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=357
[sub] Square GREEN x=162 y=194 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=358
[sub] Square GREEN x=165 y=192 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=359
[sub] Square GREEN x=168 y=190 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=360
[sub] Square GREEN x=171 y=188 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=361
[sub] Square GREEN x=174 y=186 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=362
[sub] Square GREEN x=177 y=184 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=363
[sub] Square GREEN x=180 y=182 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=364
[sub] Square GREEN x=183 y=180 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=365
[sub] Square GREEN x=186 y=178 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=366
[sub] Square GREEN x=189 y=176 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=367
[sub] Square GREEN x=192 y=174 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=368
[sub] Square GREEN x=195 y=172 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=369
[sub] Square GREEN x=198 y=170 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=370
[sub] Square GREEN x=201 y=168 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=371
[sub] Square GREEN x=204 y=166 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=372
[sub] Square GREEN x=207 y=164 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=373
[sub] Square GREEN x=210 y=162 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=374
[sub] Square GREEN x=213 y=160 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=375
[sub] Square GREEN x=216 y=158 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=376
[sub] Square GREEN x=219 y=156 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=377
[sub] Square GREEN x=222 y=154 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=378
[sub] Square GREEN x=225 y=152 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=379
[sub] Square GREEN x=228 y=150 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=380
[sub] Square GREEN x=231 y=148 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=381
[sub] Square GREEN x=234 y=146 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=382
[sub] Square GREEN x=237 y=144 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=383
[sub] Square GREEN x=240 y=142 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=384
[sub] Square GREEN x=237 y=140 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=385
[sub] Square GREEN x=234 y=138 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=386
[sub] Square GREEN x=231 y=136 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=387
[sub] Square GREEN x=228 y=134 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=388
[sub] Square GREEN x=225 y=132 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=389
[sub] Square GREEN x=222 y=130 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=390
[sub] Square GREEN x=219 y=128 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=391
[sub] Square GREEN x=216 y=126 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=392
[sub] Square GREEN x=213 y=124 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=393
[sub] Square GREEN x=210 y=122 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=394
[sub] Square GREEN x=207 y=120 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=395
[sub] Square GREEN x=204 y=118 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=396
[sub] Square GREEN x=201 y=116 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=397
[sub] Square GREEN x=198 y=114 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=398
[sub] Square GREEN x=195 y=112 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=399
[sub] Square GREEN x=192 y=110 size=30 uuid=585df1a8-fae0-41a1-835b-6a78db485a06 seq=400
[sub] stopped; received 341 shapes.
